БЕ,Наименование дочернего Общества,Адрес склада,Дата поступления,Классы МТР,Наименование класса,Подклассы МТР,Наименование подкласса,КСМ (код материала),Наименование материала,БЕИ (единица измерения),Количество,Плановая рентабельность,Стоимость запасов,Цена запаса
1B67,"ООО ""Башнефть-Добыча""","Белебеевский район, рабочий посёлок Приютово, Комсомольская улица 13, Республика Башкортостан, Россия",02.01.2021,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1041052,Доска-1-хвойная-30х150,КубичМетр," 5.000"," 0.043",258.7181,"1 203.34 "
1B67,"ООО ""Башнефть-Добыча""","Белебеевский район, рабочий посёлок Приютово, Комсомольская улица 13, Республика Башкортостан, Россия",16.09.2016,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1041059,Брус-1-хвойный-50х50,КубичМетр," 5.940"," 0.043",3541.336999,"13 864.76 "
1B67,"ООО ""Башнефть-Добыча""","Белебеевский район, рабочий посёлок Приютово, Комсомольская улица 13, Республика Башкортостан, Россия",21.08.2016,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1095686,Брус-1-хвойный-50Х150,КубичМетр," 2.000"," 0.043",1539.0775,"17 896.25 "
1B67,"ООО ""Башнефть-Добыча""","Белебеевский район, рабочий посёлок Приютово, Комсомольская улица 13, Республика Башкортостан, Россия",22.07.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1251770,Брус-1-хвойный-100Х200,КубичМетр," 5.000"," 0.043",7223.25825,"33 596.55 "
1B67,"ООО ""Башнефть-Добыча""","Белебеевский район, рабочий посёлок Приютово, Комсомольская улица 13, Республика Башкортостан, Россия",02.11.2021,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1095686,Брус-1-хвойный-50Х150,КубичМетр," 2.000"," 0.043",1146.23896,"13 328.36 "
1B67,"ООО ""Башнефть-Добыча""","Белебеевский район, рабочий посёлок Приютово, Комсомольская улица 13, Республика Башкортостан, Россия",02.06.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1251770,Брус-1-хвойный-100Х200,КубичМетр," 5.000"," 0.043",6761.2813,"31 447.82 "
1B67,"ООО ""Башнефть-Добыча""","Белебеевский район, рабочий посёлок Приютово, Комсомольская улица 13, Республика Башкортостан, Россия",30.10.2016,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1251770,Брус-1-хвойный-100Х200,КубичМетр," 3.600"," 0.043",3623.55066,"23 407.95 "
1B67,"ООО ""Башнефть-Добыча""","Белебеевский район, рабочий посёлок Приютово, Комсомольская улица 13, Республика Башкортостан, Россия",21.10.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,2093374,Доска-1-хвойная-40х200,КубичМетр," 4.000"," 0.043",167.02576," 971.08 "
1B97,"ООО ""РН-Транспорт""","Усинск, Республика Коми",28.09.2016,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1038425,Доска-2-хвойная-40х150,КубичМетр," 7.820"," 0.044",347.2076872,"1 009.09 "
1B97,"ООО ""РН-Транспорт""","Усинск, Республика Коми",16.09.2024,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1047320,Доска-2-хвойная-25х150,КубичМетр," 8.761"," 0.044",480.2436769,"1 245.82 "
1B97,"ООО ""РН-Транспорт""","Усинск, Республика Коми",25.07.2015,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1059585,Брус-2-хвойный-100Х100,КубичМетр," 11.640"," 0.044",8483.699928,"16 564.55 "
1B97,"ООО ""РН-Транспорт""","Отрадный, Самарская область, Россия",12.09.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1059585,Брус-2-хвойный-100Х100,КубичМетр," 0.060"," 0.044",90.2321112,"34 178.83 "
1B97,"ООО ""РН-Транспорт""","Отрадный, Самарская область, Россия",27.08.2020,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1041052,Доска-1-хвойная-30х150,КубичМетр," 19.820"," 0.044",842.4816048," 966.06 "
1B97,"ООО ""РН-Транспорт""","Отрадный, Самарская область, Россия",29.08.2015,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1056130,Доска-1-хвойная-50х150,КубичМетр," 7.920"," 0.044",417.9007008,"1 199.21 "
1F01,ООО Сахалин-1,"Чайво, Сахалинская область, Россия",14.02.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1438771,Доска-1-хвойная-50х100,КубичМетр," 10.000"," 0.050",574.585,"1 149.17 "
1F01,ООО Сахалин-1,"Чайво, Сахалинская область, Россия",06.07.2015,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,10389274,Брус-1-хвойный-150х150мм,КубичМетр," 1.000"," 0.050",1747.23,"34 944.60 "
1F01,ООО Сахалин-1,"Чайво, Сахалинская область, Россия",28.02.2023,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1222698,Доска-1-хвойная-70х150,КубичМетр," 4.000"," 0.050",219.452,"1 097.26 "
1F01,ООО Сахалин-1,"Чайво, Сахалинская область, Россия",08.02.2018,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,9026003,Брус хв/п 150х150х4000мм,КубичМетр," 4.000"," 0.050",5970.786,"29 853.93 "
1F01,ООО Сахалин-1,"Де-Кастри, Хабаровский край, Россия",28.09.2020,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1041059,Брус-1-хвойный-50х50,КубичМетр," 3.000"," 0.050",2418.8595,"16 125.73 "
1F01,ООО Сахалин-1,"Холмск, Сахалинская область, Россия",18.02.2016,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1041051,Доска-1-хвойная-40х150,КубичМетр," 2.000"," 0.050",124.011,"1 240.11 "
